,F3,FC5,TP10,AF7,FT7,F6,AF8,AF4
F3,0.4894183809382862,0.27704602634305164,0.0,0.0,0.0,0.0819890483942578,0.15154654432440431,0.0
FC5,0.2765112516546551,0.45124282982791586,0.0,0.0,0.0,0.10177967348139433,0.17046624503603472,0.0
TP10,0.0,0.0,0.5450283740439181,0.1845546508758944,0.15223291389094498,0.0,0.0,0.11818406118924253
AF7,0.0,0.0,0.1081393667775047,0.3572357958652595,0.291166690761891,0.0,0.0,0.24345814659534482
FT7,0.0,0.0,0.07771759667464416,0.2541881849099383,0.39652349162363015,0.0,0.0,0.2715707267917874
F6,0.13863123589872148,0.17297568312860365,0.0,0.0,0.0,0.5364753070945099,0.15191777387816496,0.0
AF8,0.16854304635761588,0.19105960264900662,0.0,0.0,0.0,0.10016556291390728,0.5402317880794701,0.0
AF4,0.0,0.0,0.06379563996255183,0.22522402032900896,0.28754848201150196,0.0,0.0,0.42343185769693725
