,F7,Pz,O2,P4,CP2,AF3,P2,CPz
F7,0.19696969696969696,0.18181818181818182,0.12121212121212122,0.18181818181818182,0.18181818181818182,0.0,0.0,0.13636363636363635
Pz,0.2,0.18571428571428572,0.11428571428571428,0.18571428571428572,0.18571428571428572,0.0,0.0,0.12857142857142856
O2,0.1702127659574468,0.1702127659574468,0.14893617021276595,0.1702127659574468,0.1702127659574468,0.0,0.0,0.1702127659574468
P4,0.2,0.18571428571428572,0.11428571428571428,0.18571428571428572,0.18571428571428572,0.0,0.0,0.12857142857142856
CP2,0.2,0.18571428571428572,0.11428571428571428,0.18571428571428572,0.18571428571428572,0.0,0.0,0.12857142857142856
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.0,0.0,0.1568627450980392
