,F7,Pz,O2,P4,CP2,AF3,P2,CPz
F7,0.16923076923076924,0.17692307692307693,0.16923076923076924,0.17692307692307693,0.17692307692307693,0.0,0.0,0.13076923076923078
Pz,0.16546762589928057,0.17985611510791366,0.17266187050359713,0.17985611510791366,0.17985611510791366,0.0,0.0,0.1223021582733813
O2,0.17037037037037037,0.17777777777777778,0.17037037037037037,0.17777777777777778,0.17777777777777778,0.0,0.0,0.1259259259259259
P4,0.16546762589928057,0.17985611510791366,0.17266187050359713,0.17985611510791366,0.17985611510791366,0.0,0.0,0.1223021582733813
CP2,0.16546762589928057,0.17985611510791366,0.17266187050359713,0.17985611510791366,0.17985611510791366,0.0,0.0,0.1223021582733813
AF3,0.0,0.0,0.0,0.0,0.0,0.4909090909090909,0.509090909090909,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.0
CPz,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.0,0.0,0.15841584158415842
