,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.3655913978494624,0.0,0.0,0.0,0.0,0.3655913978494624,0.0,0.26881720430107525
Pz,0.0,0.25,0.225,0.25,0.275,0.0,0.0,0.0
P4,0.0,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0
CP2,0.0,0.25,0.225,0.25,0.275,0.0,0.0,0.0
AF3,0.0,0.1746031746031746,0.14285714285714285,0.1746031746031746,0.5079365079365079,0.0,0.0,0.0
AFz,0.3655913978494624,0.0,0.0,0.0,0.0,0.3655913978494624,0.0,0.26881720430107525
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.33783783783783783,0.0,0.0,0.0,0.0,0.33783783783783783,0.0,0.32432432432432434
