,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.35,0.0,0.0,0.0,0.0,0.375,0.0,0.275
Pz,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.0,0.0,0.0
P4,0.0,0.24,0.24,0.24,0.28,0.0,0.0,0.0
CP2,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.0,0.0,0.0
AF3,0.0,0.16,0.14,0.16,0.54,0.0,0.0,0.0
AFz,0.3409090909090909,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.25
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.3142857142857143
