,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.1896551724137931,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,0.1896551724137931,0.0,0.0
Pz,0.18032786885245902,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.0,0.18032786885245902,0.0,0.0
P4,0.18032786885245902,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.0,0.18032786885245902,0.0,0.0
CP2,0.18032786885245902,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.0,0.18032786885245902,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.475
AFz,0.1896551724137931,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,0.1896551724137931,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.4358974358974359,0.0,0.0,0.5641025641025641
