,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.4875,0.2125,0.0,0.1625,0.0,0.1125,0.025,0.0
parstriangularis-rh,0.1559633027522936,0.41284403669724773,0.0,0.3394495412844037,0.0,0.0,0.08256880733944955,0.009174311926605505
rostralmiddlefrontal-lh,0.0,0.0,0.5362318840579711,0.057971014492753624,0.07246376811594203,0.0,0.08695652173913043,0.2463768115942029
rostralmiddlefrontal-rh,0.14049586776859505,0.33884297520661155,0.01652892561983471,0.4049586776859504,0.0,0.0,0.08264462809917356,0.01652892561983471
superiorfrontal-lh,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285
superiorfrontal-rh,0.12987012987012986,0.0,0.0,0.0,0.025974025974025976,0.8441558441558441,0.0,0.0
superiortemporal-lh,0.061855670103092786,0.15463917525773196,0.09278350515463918,0.16494845360824742,0.010309278350515464,0.0,0.32989690721649484,0.18556701030927836
superiortemporal-rh,0.024096385542168676,0.03614457831325301,0.2289156626506024,0.04819277108433735,0.060240963855421686,0.0,0.21686746987951808,0.3855421686746988
