,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.2564102564102564,0.0,0.15384615384615385,0.20512820512820512,0.16666666666666666,0.0,0.15384615384615385,0.0641025641025641
parsopercularis-lh,0.0,0.7560975609756098,0.0975609756097561,0.0,0.07317073170731707,0.0,0.0,0.07317073170731707
parstriangularis-rh,0.1794871794871795,0.02564102564102564,0.24358974358974358,0.19230769230769232,0.23076923076923078,0.0,0.10256410256410256,0.02564102564102564
postcentral-rh,0.24691358024691357,0.0,0.1728395061728395,0.2345679012345679,0.19753086419753085,0.0,0.12345679012345678,0.024691358024691357
rostralmiddlefrontal-rh,0.20481927710843373,0.012048192771084338,0.20481927710843373,0.21686746987951808,0.2289156626506024,0.0,0.10843373493975904,0.024096385542168676
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiorfrontal-rh,0.18867924528301888,0.0,0.11320754716981132,0.1509433962264151,0.11320754716981132,0.0,0.33962264150943394,0.09433962264150944
superiortemporal-lh,0.05405405405405406,0.13513513513513514,0.0,0.0,0.0,0.0,0.08108108108108109,0.7297297297297297
