,TP9,P8,TP10,AF7,PO8,P6,TP8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.16,0.18,0.16,0.16,0.16,0.18
AF7,0.0,0.0,0.15254237288135594,0.1864406779661017,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.2033898305084746
PO8,0.0,0.0,0.16,0.18,0.16,0.16,0.16,0.18
P6,0.0,0.0,0.16,0.18,0.16,0.16,0.16,0.18
TP8,0.0,0.0,0.16,0.18,0.16,0.16,0.16,0.18
AF8,0.0,0.0,0.15254237288135594,0.1864406779661017,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.2033898305084746
