,P8,TP10,FT10,PO8,P6,TP8,F6,AF8
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.15,0.2,0.15,0.15,0.15,0.2,0.0
FT10,0.0,0.125,0.20833333333333334,0.125,0.125,0.125,0.2916666666666667,0.0
PO8,0.0,0.15,0.2,0.15,0.15,0.15,0.2,0.0
P6,0.0,0.15,0.2,0.15,0.15,0.15,0.2,0.0
TP8,0.0,0.15,0.2,0.15,0.15,0.15,0.2,0.0
F6,0.0,0.11538461538461539,0.23076923076923078,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.3076923076923077,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
