,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.17857142857142858,0.0,0.0,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.19285714285714287
FT9,0.0,0.48717948717948717,0.5128205128205128,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.4883720930232558,0.5116279069767442,0.0,0.0,0.0,0.0,0.0
TP10,0.176,0.0,0.0,0.16,0.16,0.16,0.16,0.184
PO8,0.176,0.0,0.0,0.16,0.16,0.16,0.16,0.184
P6,0.176,0.0,0.0,0.16,0.16,0.16,0.16,0.184
TP8,0.176,0.0,0.0,0.16,0.16,0.16,0.16,0.184
AF8,0.17687074829931973,0.0,0.0,0.14965986394557823,0.14965986394557823,0.14965986394557823,0.14965986394557823,0.22448979591836735
