,P8,TP10,FT10,PO8,P6,TP8,F6,AF8
P8,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
TP10,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.25,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.25,0.0
P6,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.25,0.0
TP8,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.25,0.0
F6,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0
AF8,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
