,TP9,TP10,FT10,F8,Fp2,AF7,AF3,AF8
TP9,0.32941176470588235,0.0,0.3352941176470588,0.0,0.0,0.0,0.0,0.3352941176470588
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.12751677852348994,0.0,0.43400447427293065,0.0,0.0,0.0,0.0,0.43847874720357943
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.11242603550295859,0.0,0.3865877712031558,0.0,0.0,0.0,0.0,0.5009861932938856
