,FT9,TP9,FT10,FC6,F8,Fp2,AF7,AF8
FT9,0.5621734587251829,0.0,0.0,0.0,0.0,0.0,0.4378265412748171,0.0
TP9,0.0,0.4967741935483871,0.0,0.0,0.0,0.0,0.0,0.5032258064516129
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.23008849557522124,0.0,0.0,0.0,0.0,0.0,0.7699115044247787
