,FT9,TP9,FT10,FC6,F8,Fp2,AF7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.2804532577903683,0.28328611898017,0.0,0.1529745042492918,0.0,0.0,0.28328611898017
FT10,0.0,0.15091463414634146,0.3780487804878049,0.22103658536585366,0.0899390243902439,0.0,0.0,0.1600609756097561
FC6,0.0,0.0,0.10576221735959154,0.8942377826404084,0.0,0.0,0.0,0.0
F8,0.0,0.15160349854227406,0.1661807580174927,0.0,0.36151603498542273,0.0,0.0,0.3206997084548105
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.2097457627118644,0.22033898305084745,0.0,0.23728813559322035,0.0,0.0,0.3326271186440678
