,FT9,TP9,FT10,FC6,F8,Fp2,AF7,AF8
FT9,0.6007751937984496,0.0,0.0,0.0,0.0,0.0,0.3992248062015504,0.0
TP9,0.0,0.5916398713826366,0.0,0.0,0.0,0.0,0.0,0.40836012861736337
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.45982142857142855,0.0,0.0,0.0,0.0,0.0,0.5401785714285714,0.0
AF8,0.0,0.40064102564102566,0.0,0.0,0.0,0.0,0.0,0.5993589743589743
