,Fp1,T7,TP9,Fp2,AF7,F5,CP4,AF8
Fp1,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5038759689922481,0.0,0.0,0.0,0.0,0.0,0.0,0.49612403100775193
