,Fp1,FC5,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.5591397849462365,0.0,0.0,0.0,0.44086021505376344,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556
Fp2,0.41414141414141414,0.0,0.0,0.0,0.5858585858585859,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.9622641509433962
