,Fp1,F7,TP9,F4,Fp2,AF7,AF8,AF4
Fp1,0.7759562841530054,0.0,0.18032786885245902,0.0,0.0273224043715847,0.01639344262295082,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.4594594594594595,0.0,0.43243243243243246,0.0,0.06756756756756757,0.04054054054054054,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3,0.0,0.3,0.0,0.25,0.15,0.0,0.0
AF7,0.26666666666666666,0.0,0.26666666666666666,0.0,0.26666666666666666,0.2,0.0,0.0
AF8,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
