,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.5205992509363296,0.0,0.0,0.2883895131086142,0.0,0.19101123595505617,0.0,0.0
frontalpole-lh,0.0,0.30458715596330277,0.20733944954128442,0.0,0.0,0.0,0.28807339449541286,0.2
frontalpole-rh,0.0,0.23092369477911648,0.3534136546184739,0.0,0.0,0.0,0.26104417670682734,0.15461847389558234
fusiform-lh,0.32083333333333336,0.0,0.0,0.4666666666666667,0.0,0.2125,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.3090909090909091,0.0,0.0,0.3090909090909091,0.0,0.38181818181818183,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2609427609427609,0.20875420875420875,0.0,0.0,0.0,0.3367003367003367,0.1936026936026936
rostralanteriorcingulate-rh,0.0,0.23897911832946636,0.16705336426914152,0.0,0.0,0.0,0.25754060324825984,0.33642691415313225
