,bankssts-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.419481981981982,0.0,0.08220720720720721,0.12274774774774774,0.05518018018018018,0.18637387387387389,0.134009009009009
insula-lh,0.0,0.0,0.32554257095158595,0.17696160267111852,0.2011686143572621,0.11227045075125208,0.06552587646076795,0.11853088480801335
isthmuscingulate-rh,0.0,0.04171364148816235,0.1189402480270575,0.25366403607666294,0.2012401352874859,0.08878241262683202,0.1375422773393461,0.15811724915445322
lateralorbitofrontal-lh,0.0,0.048031155344006926,0.10341843357853743,0.15447858070099524,0.2630895716140199,0.08913890090869753,0.1592384249242752,0.18260493292946775
parahippocampal-rh,0.0,0.03626943005181347,0.1002960769800148,0.11954108068097706,0.15618060695780903,0.3234641006661732,0.1469282013323464,0.11732050333086602
rostralanteriorcingulate-lh,0.0,0.08710348413936557,0.04030161206448258,0.12792511700468018,0.1918876755070203,0.10166406656266251,0.2626105044201768,0.18850754030161207
rostralanteriorcingulate-rh,0.0,0.06353373588868469,0.07403517983722761,0.14623260698346022,0.22026778682068784,0.08059858230506695,0.18876345497505906,0.2265686531898136
