,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.34549763033175357,0.07772511848341232,0.0,0.0,0.026066350710900472,0.23080568720379147,0.23364928909952606,0.08625592417061612
frontalpole-rh,0.057534246575342465,0.2667808219178082,0.0,0.0,0.13321917808219177,0.19006849315068494,0.175,0.1773972602739726
insula-rh,0.0,0.0,0.7674199623352166,0.16760828625235405,0.0,0.0,0.0,0.06497175141242938
isthmuscingulate-rh,0.0,0.0,0.13787761425251743,0.7017815646785438,0.06584043377226956,0.0,0.0,0.09450038729666925
parahippocampal-rh,0.02280633938925396,0.1511403169694627,0.0,0.032856590645535366,0.3938925396211828,0.13335910320834943,0.12214920757634326,0.14379590258987243
rostralanteriorcingulate-lh,0.1274231067459292,0.14138020160248127,0.0,0.0,0.08813646937193073,0.2657017317136211,0.23959679503747738,0.13776169552856035
rostralanteriorcingulate-rh,0.13389008620689655,0.13604525862068967,0.0,0.0,0.08405172413793104,0.2486530172413793,0.2607758620689655,0.13658405172413793
temporalpole-rh,0.05504587155963303,0.15211601065403965,0.01982835158330867,0.03492157443030482,0.10831606984314886,0.15833086712044983,0.150636282923942,0.32080497188517315
