,bankssts-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.30952380952380953,0.0,0.0,0.23129251700680273,0.0,0.22789115646258504,0.23129251700680273
insula-lh,0.0,0.0,0.19,0.195,0.195,0.03,0.195,0.195
isthmuscingulate-rh,0.0,0.0,0.061611374407582936,0.20695102685624012,0.20853080568720378,0.10584518167456557,0.20853080568720378,0.20853080568720378
lateralorbitofrontal-lh,0.0,0.04676018704074816,0.026052104208416832,0.08817635270541083,0.27054108216432865,0.08016032064128256,0.24983299933199732,0.23847695390781562
parahippocampal-rh,0.0,0.0,0.00954653937947494,0.08233890214797136,0.14797136038186157,0.43675417661097854,0.2064439140811456,0.11694510739856802
rostralanteriorcingulate-lh,0.0,0.04423076923076923,0.025,0.08461538461538462,0.24102564102564103,0.10833333333333334,0.27115384615384613,0.22564102564102564
rostralanteriorcingulate-rh,0.0,0.05028735632183908,0.028017241379310345,0.09339080459770115,0.2557471264367816,0.06752873563218391,0.25,0.2550287356321839
