,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.28803051979017646,0.0,0.1826418693371483,0.0,0.21363853123509777,0.08297567954220315,0.12494039103481164,0.10777300906056271
frontalpole-lh,0.0,0.5824508320726173,0.09984871406959153,0.1686838124054463,0.0,0.0,0.1475037821482602,0.0015128593040847202
frontalpole-rh,0.14033189033189034,0.049062049062049064,0.25721500721500723,0.0,0.1782106782106782,0.11507936507936507,0.17532467532467533,0.08477633477633478
insula-lh,0.0,0.16419019316493313,0.0,0.6263001485884101,0.14413075780089152,0.058692421991084695,0.006686478454680535,0.0
isthmuscingulate-rh,0.13696969696969696,0.0,0.1484848484848485,0.05818181818181818,0.30242424242424243,0.16696969696969696,0.11575757575757575,0.07121212121212121
medialorbitofrontal-lh,0.07154213036565978,0.0,0.12917329093799682,0.031399046104928455,0.22217806041335453,0.33783783783783783,0.13712241653418125,0.07074721780604133
rostralanteriorcingulate-lh,0.09090909090909091,0.0675033921302578,0.16621438263229307,0.0037313432835820895,0.1309362279511533,0.1149932157394844,0.30223880597014924,0.12347354138398914
rostralanteriorcingulate-rh,0.1335676625659051,0.0023432923257176333,0.13766842413591096,0.0,0.13766842413591096,0.10076157000585823,0.2120679554774458,0.2759226713532513
