,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6291044776119403,0.05895522388059701,0.16343283582089552,0.0,0.0,0.007462686567164179,0.141044776119403,0.0
frontalpole-rh,0.03518029903254178,0.3016710642040457,0.09146877748460862,0.05980650835532102,0.0,0.16974494283201408,0.22559366754617413,0.11653474054529464
insula-lh,0.08371913580246913,0.08024691358024691,0.3387345679012346,0.11226851851851852,0.0,0.059027777777777776,0.15779320987654322,0.16820987654320987
insula-rh,0.0,0.06906758756783424,0.14454859398125308,0.32017760236803156,0.06610754810064134,0.07498766650222002,0.09817464232856438,0.22693635915145535
parahippocampal-rh,0.0,0.0,0.0,0.09665427509293681,0.8297397769516729,0.06691449814126393,0.0,0.006691449814126394
rostralanteriorcingulate-lh,0.005284015852047556,0.1690885072655218,0.06737120211360634,0.06605019815059446,0.03963011889035667,0.34125935711140465,0.24394539850286218,0.06737120211360634
rostralanteriorcingulate-rh,0.061276868784087266,0.16329804299005454,0.1312159127366057,0.06256015399422522,0.0,0.17645171639396856,0.29547641963426374,0.109720885466795
temporalpole-rh,0.0,0.10137719969395563,0.16449885233358838,0.17444529456771232,0.004208110175975516,0.05776587605202754,0.13083397092578425,0.36687069625095636
