,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.643879173290938,0.1891891891891892,0.0,0.014308426073131956,0.046104928457869634,0.0,0.0,0.10651828298887123
frontalpole-rh,0.2532467532467532,0.6883116883116883,0.0,0.0,0.05844155844155844,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.437941473259334,0.05751765893037336,0.0,0.12108980827447023,0.3834510595358224,0.0
insula-lh,0.015406162464985995,0.0,0.07703081232492998,0.819327731092437,0.0,0.0,0.08823529411764706,0.0
insula-rh,0.06444906444906445,0.060291060291060294,0.0,0.0,0.8295218295218295,0.04573804573804574,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.16830294530154277,0.0,0.030855539971949508,0.6493688639551192,0.1514726507713885,0.0
parahippocampal-lh,0.0,0.0,0.3717693836978131,0.06461232604373758,0.0,0.10536779324055666,0.45825049701789267,0.0
rostralanteriorcingulate-rh,0.22772277227722773,0.0,0.0,0.0,0.0,0.0,0.0,0.7722772277227723
