,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.3624641833810888,0.07521489971346705,0.167621776504298,0.06303724928366762,0.07234957020057306,0.050143266475644696,0.20916905444126074,0.0
fusiform-lh,0.07820804859529233,0.26879271070615035,0.14123006833712984,0.11465451784358391,0.20804859529233105,0.126044039483675,0.0630220197418375,0.0
insula-lh,0.1357142857142857,0.11071428571428571,0.33095238095238094,0.0494047619047619,0.12023809523809524,0.05357142857142857,0.19940476190476192,0.0
insula-rh,0.0718562874251497,0.12574850299401197,0.06928999144568007,0.43028229255774164,0.07698887938408897,0.17023096663815226,0.03507271171941831,0.020530367835757058
parahippocampal-lh,0.07757296466973887,0.20890937019969277,0.15514592933947774,0.0706605222734255,0.35176651305683565,0.07603686635944701,0.059907834101382486,0.0
parahippocampal-rh,0.0758082497212932,0.18394648829431437,0.09810479375696766,0.22630992196209587,0.10813823857302118,0.25418060200668896,0.05351170568561873,0.0
rostralanteriorcingulate-rh,0.19192587690271343,0.05625413633355394,0.2243547319655857,0.028457974851091992,0.05294506949040371,0.03309066843150232,0.4129715420251489,0.0
temporalpole-rh,0.0,0.0,0.0,0.03747870528109029,0.0,0.0,0.0,0.9625212947189097
