,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.5476190476190477,0.2435064935064935,0.0,0.017316017316017316,0.10064935064935066,0.0,0.0,0.09090909090909091
frontalpole-rh,0.31556195965417866,0.6844380403458213,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.46039035591274396,0.09529276693455797,0.13892078071182548,0.16762342135476463,0.03214695752009185,0.10562571756601608
insula-lh,0.023591087811271297,0.0,0.10615989515072084,0.509829619921363,0.0,0.2254259501965924,0.0,0.1349934469200524
isthmuscingulate-rh,0.11467324290998766,0.0,0.14919852034525277,0.0,0.5376078914919852,0.05055487053020962,0.05425400739827373,0.093711467324291
parahippocampal-lh,0.0,0.0,0.2023121387283237,0.2514450867052023,0.05635838150289017,0.40173410404624277,0.08815028901734104,0.0
parahippocampal-rh,0.0,0.0,0.04391891891891892,0.0,0.07094594594594594,0.10304054054054054,0.7820945945945946,0.0
rostralanteriorcingulate-lh,0.0989399293286219,0.0,0.11071849234393404,0.1166077738515901,0.08716136631330977,0.0,0.0,0.5865724381625441
