,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.5409836065573771,0.0,0.2786885245901639,0.03278688524590164,0.03278688524590164,0.04918032786885246,0.06557377049180328,0.0
inferiorparietal-rh,0.0,0.32653061224489793,0.08163265306122448,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.10204081632653061,0.12244897959183673
postcentral-rh,0.2,0.02666666666666667,0.26666666666666666,0.10666666666666667,0.09333333333333334,0.10666666666666667,0.10666666666666667,0.09333333333333334
superiorparietal-lh,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.2236842105263158,0.18421052631578946,0.14473684210526316,0.14473684210526316,0.11842105263157894
superiorparietal-rh,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.20270270270270271,0.21621621621621623,0.13513513513513514,0.13513513513513514,0.12162162162162163
superiortemporal-lh,0.014705882352941176,0.058823529411764705,0.11764705882352941,0.14705882352941177,0.1323529411764706,0.19117647058823528,0.20588235294117646,0.1323529411764706
superiortemporal-rh,0.04477611940298507,0.04477611940298507,0.11940298507462686,0.13432835820895522,0.11940298507462686,0.19402985074626866,0.22388059701492538,0.11940298507462686
supramarginal-rh,0.0,0.07692307692307693,0.12307692307692308,0.16923076923076924,0.15384615384615385,0.16923076923076924,0.15384615384615385,0.15384615384615385
