,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.041666666666666664,0.375,0.19444444444444445,0.05555555555555555,0.05555555555555555,0.19444444444444445,0.08333333333333333
rostralmiddlefrontal-lh,0.0,0.07246376811594203,0.17391304347826086,0.37681159420289856,0.057971014492753624,0.057971014492753624,0.15942028985507245,0.10144927536231885
rostralmiddlefrontal-rh,0.0,0.0,0.02247191011235955,0.0449438202247191,0.25842696629213485,0.2696629213483146,0.15730337078651685,0.24719101123595505
superiorfrontal-rh,0.0,0.0,0.021052631578947368,0.042105263157894736,0.24210526315789474,0.2736842105263158,0.2,0.22105263157894736
superiortemporal-lh,0.0,0.0,0.11458333333333333,0.10416666666666667,0.14583333333333334,0.1875,0.3229166666666667,0.125
superiortemporal-rh,0.0,0.0,0.043478260869565216,0.07608695652173914,0.2391304347826087,0.2391304347826087,0.13043478260869565,0.2717391304347826
