,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.425531914893617,0.2553191489361702,0.0,0.14893617021276595,0.1276595744680851,0.0,0.0425531914893617,0.0
inferiorparietal-rh,0.21666666666666667,0.45,0.1,0.15,0.08333333333333333,0.0,0.0,0.0
parsopercularis-lh,0.0,0.20689655172413793,0.5862068965517241,0.20689655172413793,0.0,0.0,0.0,0.0
parstriangularis-rh,0.13725490196078433,0.17647058823529413,0.11764705882352941,0.5098039215686274,0.0,0.0,0.058823529411764705,0.0
rostralmiddlefrontal-rh,0.19230769230769232,0.17307692307692307,0.0,0.0,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.019230769230769232
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.125,0.525,0.125,0.225
superiortemporal-lh,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.6,0.11428571428571428
superiortemporal-rh,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.3448275862068966,0.10344827586206896,0.4482758620689655
