,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.22142857142857142,0.04285714285714286,0.007142857142857143,0.05,0.16428571428571428,0.16428571428571428,0.2,0.15
inferiorparietal-rh,0.20512820512820512,0.46153846153846156,0.0,0.3076923076923077,0.0,0.0,0.02564102564102564,0.0
parsopercularis-lh,0.0,0.0,0.5,0.0,0.0,0.14705882352941177,0.058823529411764705,0.29411764705882354
parstriangularis-rh,0.25,0.3333333333333333,0.0,0.3611111111111111,0.0,0.0,0.05555555555555555,0.0
rostralmiddlefrontal-rh,0.16379310344827586,0.0,0.0,0.0,0.25,0.21551724137931033,0.1810344827586207,0.1896551724137931
superiorfrontal-rh,0.15267175572519084,0.0,0.03816793893129771,0.0,0.19083969465648856,0.22900763358778625,0.17557251908396945,0.21374045801526717
superiortemporal-lh,0.18309859154929578,0.0,0.028169014084507043,0.0,0.176056338028169,0.2112676056338028,0.21830985915492956,0.18309859154929578
superiortemporal-rh,0.1510791366906475,0.0,0.05755395683453238,0.0,0.17266187050359713,0.20863309352517986,0.17266187050359713,0.23741007194244604
