,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1391232922029128,0.001975416463193265,0.003362156501289609,0.0070530303414810475,0.006591780453353064,0.0192808311928852,0.004648001940610141,0.010332976994027725,0.00930160828909623,0.026344322756690044,0.02562635335388873,0.017977048596959883,0.016147743420768437,0.021088959640950103,0.011415787246749801,0.011602878859218404,0.011634516809668745,0.01237640411649963,0.010406592061182314,0.01528353558922583,0.018310373552500196,0.004977466872940069,0.010535015389388716,0.02018987937310497,0.01908913196377811,0.014147788601856975,0.017928968676760953,0.0004369607302191534,0.002555996502320576,0.02463945374375514,0.09552113624111103,0.017093286365886404,0.0054483083338938585,0.047042036751265726,0.014099708681658047,0.01047485191827032,0.007600726441111186,0.004237573148584113,0.013515141477580879,0.01238001494190065,0.0039685208851819465,0.021233326543286357,0.011257470352758621,0.014288666734862105,0.01832507113758322,0.015095075931640504,0.013251942819864027,0.01814819663529863,0.011906681502853197,0.012873401176097705,0.012064001605606913,0.010660819597761984,0.0021271321580710323,0.008071567902064977,0.00826687795657308,0.0020851550413667854,0.012318107086116692,0.004742046142463174,0.029908766851150008,0.008543777408135491,0.011844153195380612,0.007222184797344865
Fz,0.001496410444007499,0.07174010585760665,0.03586169349307238,0.021237075026292927,0.016185189366226167,0.005267158992180713,0.03690701592436783,0.003366637706342311,0.02647551185468014,0.01108929163427683,0.0022302545841145,0.008030559810690932,0.002524978279756733,0.017780769868306734,0.003285186794092094,0.011501440395079793,0.004425499565595134,0.005372795109515753,0.005705672127212035,0.020034780968494217,0.031156795864008414,0.0006244569939183319,0.0025283006195985186,0.0021991746307558646,0.01056146828844483,0.004588401390095569,0.00917994649961132,0.028437514289633727,0.031144685399423843,0.023118376754767023,0.0038584868992637984,0.010313900384105356,0.02601213475696191,0.004650739917234442,0.001330364900086881,0.008572958582925602,0.01194824151767342,0.02166658569207554,0.0010588618592528235,0.030396337281082812,0.0194810219374457,0.03397231812154191,0.004428643285015319,0.00673563320224976,0.04160969866020394,0.0019819721980886187,0.03748049464996113,0.008691598266953222,0.03298576180895331,0.001916061262517719,0.02795080936485436,0.015732886734647216,0.03384635500022863,0.01209638929534958,0.03875795218116969,0.010409926722758242,0.03690490820339293,0.01078706588092734,0.015053414650875667,0.020630944487630892,0.0017647697654213728,0.012915613996982031
F3,0.003381283823437555,0.04221562291607741,0.0648196436229239,0.016411648841298532,0.014625512436104101,0.0005685048322910744,0.03465065229435767,0.003602053282347772,0.019646526131598098,0.010191311008602807,0.0007132027655679764,0.008373145416343037,0.0029237391374969546,0.02340302413279396,0.002558271745309835,0.007558693988345754,0.0005393350788775479,0.005854905742158626,0.006252402321411088,0.020867017138153268,0.033496521329514646,0.00511654349061967,0.0019909000959844802,0.0,0.009968850600656517,0.0059893167746189946,0.004669861122390969,0.023217648108196227,0.030479536413648468,0.023087300295653437,0.0060733911843123935,0.013491937622069135,0.021144975270099807,0.0021733460836303575,0.0,0.006583538858951403,0.021479024193766974,0.021211352962636966,0.0001218224640623731,0.03820695463827638,0.026513777291449693,0.03346620074231039,0.0005278973442702834,0.003998974444704869,0.04419224349462782,0.003573458945829611,0.0455374517005472,0.006984470288751047,0.0389087196692371,0.0007389376684343215,0.03044234612534985,0.017053365765571104,0.04285108085780101,0.017693949506877957,0.0374720095864596,0.008836966735657623,0.03870740847981924,0.009316829124742397,0.011677206880356545,0.016180034715501425,0.0002436449281247462,0.007423707538990019
F7,0.004434520346782813,0.01829569550446591,0.01220787402894449,0.06448641722427749,0.03894126222197698,0.01040113847611424,0.016680626989033838,0.012300672193705267,0.03226597870756691,0.003683819509415786,0.009165578139006089,0.014899295849930362,0.01177806099403253,0.00868472734869841,0.007055043678166735,0.021153127963690434,0.014668411314985221,0.01053594903567283,0.014905320442825828,0.03520864976856966,0.020764319381845277,0.00959992691170758,0.016238741710840374,0.018469975547004212,0.003785689149755628,0.006287757917219248,0.010482620353891768,0.021679266959421697,0.021667927614947867,0.009706538160288547,0.013696378331627047,0.027734101400743214,0.012979214614306582,0.009601644694755683,0.021139291822379665,0.009129865380027071,0.011505187121780159,0.013806082577872771,0.013797767058591964,0.014584936611236263,0.014144082332264381,0.021150608109362916,0.019980425639826754,0.011717424734701666,0.02494156589571575,0.014635470395766476,0.01712297012311165,0.017819082351533854,0.01724596042482148,0.0061507025462564716,0.01647817069300849,0.00996832467349984,0.016062674712782228,0.014495139214177926,0.020997700713627356,0.011315055054469073,0.019357456712410688,0.027903112806684303,0.0018489538180796537,0.021031374531653782,0.017311338292393473,0.009913003165747341
FT9,0.003836833602584814,0.015279664333934611,0.01125780085602998,0.03969460452356542,0.06164743082087386,0.014524559740450475,0.014063386061650742,0.025289951872029773,0.031759813742155224,0.0019991922455573504,0.005491368727430133,0.021090638902493953,0.019234586787400015,0.007644285532587393,0.006205804518505974,0.01813793452375515,0.014954744318840602,0.008004841256400726,0.015526461599866767,0.030894270951548085,0.017651533890200206,0.009148205548384105,0.01856361303397347,0.02175438362257665,0.0033336647738252427,0.008724064195924195,0.011591592467329688,0.0254455298046984,0.02268172893883061,0.005519388917426345,0.014337641357027463,0.042947177637815415,0.011837379601020602,0.011271459600683306,0.022942676839898785,0.007091330359972482,0.018971820648297603,0.019004838796948312,0.009721354582065252,0.014884799248953504,0.012860696263951244,0.010850673644016047,0.01506046563758493,0.010305228585020811,0.01882113526918004,0.012899546828325302,0.01611962881944176,0.017472722915982997,0.014193561364391767,0.006510460402464793,0.008351140939974605,0.009322123969050251,0.01578891152365888,0.023038613051540986,0.015333886475892799,0.013179291972839213,0.011330574296192556,0.03750748376234382,0.0011106623586429726,0.017626201530341563,0.022504455122371814,0.005850176483278183
FC5,0.010509352902859093,0.0043435428980834676,0.00026867275658248256,0.009471551775210064,0.012517862028639151,0.05644503080177411,0.003739029195772882,0.022915589815449697,0.01160387875383757,0.021709385416145383,0.02543160634411911,0.01957770216923952,0.032135770714342836,0.000492566720401218,0.028525496768278473,0.0161653909939459,0.03374849424026004,0.02325236455383331,0.016860717940300307,0.008758654515006566,0.0035035111672492665,0.016645281542658444,0.02968982043976352,0.0387231690201244,0.021055423957793508,0.02772685215279714,0.028735308782636956,0.014427400582709008,0.008949715616627257,0.014497123343587954,0.007871139300420047,0.012877444716243414,0.015712172056980955,0.018140573645061515,0.0333889866122834,0.011165847305593963,0.014062461945404893,0.009135023843059652,0.032481786692303574,8.955758552749418e-05,0.007978073825840717,0.0043435428980834676,0.0278577968536775,0.02423004928074201,0.0,0.023007433539126987,0.00022389396381873545,0.022383085012167854,0.0021717714490417338,0.018741674042610887,0.0021269926562779867,0.006618513701923838,0.0047177978345923355,0.014258116950675505,0.0021269926562779867,0.013884108820399838,0.006705194849857183,0.022348728057869943,0.01628997089284328,0.007755285401283068,0.03338940516512217,0.021490310534859437
FC1,0.003795030286467403,0.041399414822150385,0.03284230789902459,0.022095829220125054,0.016516623657048302,0.004466732434506193,0.06733026608117784,0.0019730351857941467,0.01759689026829627,0.012835623687525975,0.007050810717524347,0.0032061821769154885,0.0,0.02081637856458162,0.0005116073778063584,0.011094310696968498,0.006056121889729256,0.007980037243651426,0.0026855201139975885,0.01861312984468467,0.02998589045741442,0.0007935720662632675,0.003940217853712236,0.002876220317934867,0.013592020168804122,0.006796010084402061,0.006987832949687603,0.028112364385363353,0.026400387378511594,0.026555678897890803,0.004448623064283111,0.01042781682772698,0.03371328651384272,0.0016115844428951538,0.0029858333838123194,0.014957048607800439,0.009911166987932658,0.021537273938817818,0.0021689436685286972,0.02809418162081484,0.021326863281039714,0.035656838927280284,0.007699195216542781,0.009219754386053044,0.038197244868358474,0.006630467824237618,0.033726187605268534,0.009362457419466608,0.03478000779458609,0.0034988026341016805,0.024857228193385195,0.013556353244952864,0.028018781183821763,0.008292128943543704,0.03691770179033116,0.01231816379184356,0.03919690276381609,0.012524967254442132,0.017302595333166908,0.014075653435387763,0.0010139208593664365,0.017065977464593138
C3,0.00900827049394145,0.003701271565876664,0.002632458275089241,0.012748968685088567,0.025736446557230633,0.028861165531280625,0.0022088233538296222,0.06431328749598494,0.01532531712299607,0.010496353665784778,0.020735480739111772,0.029894422814971768,0.0391126531553463,0.009783608994333443,0.020512185624224622,0.01211247801693709,0.020831511623593514,0.025195902015498692,0.014383485535740032,0.016417170480360385,0.010034591742875229,0.016242314598025144,0.023468617465760497,0.030652103385737074,0.01792760152793924,0.02510280941050683,0.016402083545287348,0.016377899244870646,0.015015695921750002,0.008849645780519055,0.01101426780490717,0.02691026096075015,0.002298370246552445,0.012846878373282586,0.030461835662423668,0.011083260867544537,0.02584650490100781,0.012227141548760903,0.019081921577150898,0.011640319105063354,0.008826605713942162,0.0014625992478061011,0.018621953699891423,0.00988212611530662,0.004829415500209734,0.020931822790216763,0.009052146917477827,0.015329272499232445,0.006148886633633813,0.011686639386060063,0.0017312399259745686,0.005637781392175469,0.0049397987498920395,0.030462697369389447,0.002298370246552445,0.019254898655773862,0.0038850129184000515,0.030802732588624513,0.009279764693537591,0.010485956676820589,0.03419369076241374,0.012761202098733933
T7,0.005282216713306775,0.02569556518578458,0.015186204704397403,0.03587294155240148,0.03413447836051342,0.014756458471319619,0.014910566956635469,0.01569759662971016,0.06451435307716281,0.0019137186286839083,0.010112588741300277,0.013476958901874728,0.010598334970661706,0.009982828080455579,0.007653205822832548,0.011136485053194516,0.011356122804672804,0.004144280896519252,0.008241559285697503,0.026544391471094414,0.02300961098892012,0.007329638516672343,0.014483255506004801,0.012126875091161718,0.004725886242677224,0.004484150038963446,0.011155011812015952,0.022427473861826003,0.025251605528145225,0.01064025805319881,0.012773058202726645,0.029912123465173253,0.012589200547109268,0.009280620522908792,0.018381301454338955,0.008351841686965282,0.008333685748566752,0.018196863118389,0.011842239854457141,0.017183423127430826,0.01989335432834352,0.021860057490531385,0.019044157222610776,0.007179262685283787,0.02672676584502016,0.01215045682508884,0.018337660780502335,0.020612210092898993,0.01730720176211257,0.010144426323324227,0.015599834511402651,0.015588797510134013,0.017258876933593174,0.015269333678324008,0.02185931584968557,0.013431068855802452,0.028162598822318346,0.023407148819551048,0.0074402917383630295,0.018948644476538927,0.014855703871318762,0.011233851901380904
TP9,0.01677975276542815,0.010241911452274792,0.007812978207152746,0.0037636877920694733,0.0024085883378446573,0.02652284310753559,0.010834878674463904,0.010226673138162286,0.0016286644951140066,0.06499225435721884,0.0206342230067672,0.016202064590042614,0.02172945646725799,0.01216302809398018,0.027907812487271033,0.012762559710909373,0.021339413080510523,0.01969299770739264,0.02298096625660995,0.005369494816014722,0.012346417388314176,0.008335548620040741,0.015244424016166162,0.023493201285094967,0.027194111424919575,0.02775996568163586,0.02560524491280846,0.008717687720894455,0.010832488308645749,0.04310806082805702,0.007660835174522431,0.0018121759875212185,0.02582365145850904,0.011856958365615778,0.017941046075533845,0.015549398249523321,0.01989957033442397,0.010135809223510567,0.01805663258984024,0.015880027646778108,0.00969222807391397,0.018491662018137622,0.010401592176579216,0.027614631439892054,0.010142618014397076,0.016447624833907094,0.00891404716159602,0.015117003583190519,0.009063677630334964,0.012406763942049814,0.014183397440872212,0.004841048176483174,0.012755144217308478,0.015403416572374061,0.0125843584751224,0.013132461853834812,0.01279498293300244,0.01435673647964073,0.035558434475463696,0.008271797670861848,0.015101724536386942,0.019477144458274503
