,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.3902439024390244,0.0,0.05226480836236934,0.08013937282229965,0.0,0.20557491289198607,0.12195121951219512,0.14982578397212543
frontalpole-rh,0.0,0.7194570135746606,0.12669683257918551,0.10407239819004525,0.0,0.0,0.049773755656108594,0.0
lateralorbitofrontal-lh,0.05263157894736842,0.15311004784688995,0.6172248803827751,0.0,0.11483253588516747,0.009569377990430622,0.014354066985645933,0.03827751196172249
medialorbitofrontal-lh,0.0664819944598338,0.07202216066481995,0.0,0.43490304709141275,0.0886426592797784,0.1883656509695291,0.08033240997229917,0.06925207756232687
parsorbitalis-lh,0.0,0.0,0.09345794392523364,0.16822429906542055,0.5700934579439252,0.07476635514018691,0.018691588785046728,0.07476635514018691
rostralanteriorcingulate-lh,0.16470588235294117,0.0,0.014705882352941176,0.18823529411764706,0.041176470588235294,0.36764705882352944,0.1588235294117647,0.06470588235294118
rostralanteriorcingulate-rh,0.11178247734138973,0.03323262839879154,0.015105740181268883,0.0755287009063444,0.006042296072507553,0.14803625377643503,0.4773413897280967,0.13293051359516617
temporalpole-lh,0.15358361774744028,0.0,0.027303754266211604,0.08191126279863481,0.04778156996587031,0.06825938566552901,0.1296928327645051,0.49146757679180886
