,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.40932642487046633,0.0,0.12435233160621761,0.0,0.23834196891191708,0.05699481865284974,0.17098445595854922,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.17177914110429449,0.0,0.34355828220858897,0.0,0.06134969325153374,0.17791411042944785,0.24539877300613497,0.0
paracentral-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.3283582089552239,0.0,0.029850746268656716,0.0,0.5447761194029851,0.0,0.09701492537313433,0.0
pericalcarine-lh,0.12096774193548387,0.0,0.2661290322580645,0.0,0.0,0.46774193548387094,0.14516129032258066,0.0
pericalcarine-rh,0.21428571428571427,0.0,0.1978021978021978,0.0,0.1043956043956044,0.07692307692307693,0.4065934065934066,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.9661016949152542
