,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.8566308243727598,0.0,0.0,0.0,0.0,0.14336917562724014,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.422680412371134,0.0,0.0,0.0,0.0,0.5773195876288659,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
