,Fp1,O2,P4,FC6,F8,FT7,PO4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.5029239766081871,0.49707602339181284,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.18485523385300667,0.6080178173719376,0.0,0.2071269487750557,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.4117647058823529,0.0,0.5882352941176471,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
