,Fp1,O2,P4,FC6,F8,FT7,PO4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.4715261958997722,0.3348519362186788,0.19362186788154898,0.0,0.0,0.0
FC6,0.0,0.0,0.4391691394658754,0.4332344213649852,0.12759643916913946,0.0,0.0,0.0
F8,0.0,0.0,0.23563218390804597,0.1206896551724138,0.6436781609195402,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
