,Fp1,O2,P4,FC6,F8,FT7,PO4,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.5754716981132075,0.42452830188679247,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.2037914691943128,0.7962085308056872,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5232876712328767,0.0,0.043835616438356165,0.4328767123287671
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.09944751381215469,0.0,0.5303867403314917,0.3701657458563536
AF8,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.15046296296296297,0.4791666666666667
