,Fp1,O2,P4,FC6,F8,FT7,PO4,AF8
Fp1,0.49732620320855614,0.0,0.0,0.0,0.0,0.0,0.0,0.5026737967914439
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4449760765550239,0.0,0.0,0.0,0.0,0.0,0.0,0.5550239234449761
