,Fp1,O2,P4,FC6,F8,FT7,PO4,AF8
Fp1,0.6323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944
O2,0.0,0.5517241379310345,0.09159482758620689,0.22629310344827586,0.13038793103448276,0.0,0.0,0.0
P4,0.0,0.06905158069883527,0.6048252911813644,0.15973377703826955,0.16638935108153077,0.0,0.0,0.0
FC6,0.0,0.1453168044077135,0.1315426997245179,0.6535812672176309,0.06955922865013774,0.0,0.0,0.0
F8,0.0,0.07377557346559206,0.11965282083075016,0.06075635461872288,0.6336019838809671,0.0043397396156230625,0.009919404835709857,0.09795412275263485
FT7,0.0,0.0,0.0,0.0,0.010638297872340425,0.8872340425531915,0.10212765957446808,0.0
PO4,0.0,0.0,0.0,0.0,0.022277227722772276,0.05693069306930693,0.8378712871287128,0.08292079207920793
AF8,0.28504043126684636,0.0,0.0,0.0,0.1078167115902965,0.0,0.04380053908355795,0.5633423180592992
