,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.7404782993799823,0.0,0.00354295837023915,0.0,0.06288751107174491,0.0,0.0,0.19309123117803365
F7,0.0,0.9052396878483835,0.0,0.0,0.028985507246376812,0.0,0.06577480490523968,0.0
P4,0.002621231979030144,0.0,0.5530799475753604,0.0,0.22673656618610746,0.03407601572739188,0.0,0.1834862385321101
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0798650168728909,0.02699662542182227,0.1968503937007874,0.0,0.5523059617547806,0.0,0.0,0.1439820022497188
AF3,0.0,0.0,0.03770739064856712,0.0,0.0,0.755656108597285,0.17194570135746606,0.03469079939668175
C5,0.0,0.13777777777777778,0.0,0.0,0.0,0.26,0.6022222222222222,0.0
AF8,0.1794871794871795,0.0,0.11057692307692307,0.0,0.10256410256410256,0.017628205128205128,0.0,0.5897435897435898
