,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.8836363636363637,0.0,0.0,0.09454545454545454,0.0,0.02181818181818182,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.1643835616438356,0.0,0.0,0.8356164383561644,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.46153846153846156,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
