,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.8344370860927153,0.0,0.0,0.16556291390728478
AF3,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.5111111111111111
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.18,0.14666666666666667,0.0,0.6733333333333333
