,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.34375
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685
