,Fp1,TP9,FT10,F8,Fp2,AF7,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5364238410596026,0.0,0.0,0.3973509933774834,0.06622516556291391
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F5,0.0,0.0,0.0,0.23574144486692014,0.0,0.0,0.7262357414448669,0.03802281368821293
AF8,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.3448275862068966,0.3103448275862069
