,Fp1,F7,P4,T8,AF7,AF3,C5,AF8
Fp1,0.5973333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4026666666666667
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.6122448979591837,0.3877551020408163,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0
AF8,0.48417721518987344,0.0,0.0,0.0,0.0,0.0,0.0,0.5158227848101266
