,entorhinal-lh,entorhinal-rh,fusiform-lh,insula-lh,parsopercularis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.6,0.0,0.044444444444444446,0.0,0.0,0.011111111111111112,0.011111111111111112,0.3333333333333333
entorhinal-rh,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.016,0.224,0.544,0.0,0.0,0.0,0.0,0.216
insula-lh,0.0,0.0,0.0,0.813953488372093,0.011627906976744186,0.0,0.1744186046511628,0.0
parsopercularis-lh,0.0,0.0,0.0,0.010309278350515464,0.6804123711340206,0.13402061855670103,0.14432989690721648,0.030927835051546393
temporalpole-lh,0.02631578947368421,0.0,0.0,0.0,0.09649122807017543,0.5526315789473685,0.20175438596491227,0.12280701754385964
temporalpole-rh,0.022900763358778626,0.0,0.0,0.1297709923664122,0.0916030534351145,0.16793893129770993,0.5725190839694656,0.015267175572519083
transversetemporal-lh,0.21739130434782608,0.0,0.1956521739130435,0.0,0.021739130434782608,0.07246376811594203,0.0,0.4927536231884058
