,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parsopercularis-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.38372093023255816,0.20930232558139536,0.046511627906976744,0.01744186046511628,0.061046511627906974,0.11627906976744186,0.11627906976744186,0.04941860465116279
caudalanteriorcingulate-rh,0.17613636363636365,0.42329545454545453,0.09659090909090909,0.056818181818181816,0.045454545454545456,0.08238636363636363,0.06818181818181818,0.05113636363636364
frontalpole-lh,0.0546875,0.1015625,0.55859375,0.0703125,0.07421875,0.015625,0.0,0.125
frontalpole-rh,0.014814814814814815,0.06666666666666667,0.08148148148148149,0.5888888888888889,0.1037037037037037,0.022222222222222223,0.02962962962962963,0.09259259259259259
isthmuscingulate-rh,0.10245901639344263,0.07377049180327869,0.0860655737704918,0.09836065573770492,0.45901639344262296,0.08196721311475409,0.0778688524590164,0.020491803278688523
parahippocampal-lh,0.1981981981981982,0.14864864864864866,0.036036036036036036,0.036036036036036036,0.07207207207207207,0.3063063063063063,0.20270270270270271,0.0
parsopercularis-lh,0.15384615384615385,0.10033444816053512,0.006688963210702341,0.03678929765886288,0.056856187290969896,0.15719063545150502,0.36454849498327757,0.12374581939799331
rostralanteriorcingulate-rh,0.07083333333333333,0.075,0.11666666666666667,0.12083333333333333,0.0375,0.0,0.14166666666666666,0.4375
