,entorhinal-lh,frontalpole-lh,lateralorbitofrontal-lh,parsopercularis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6146341463414634,0.0,0.02926829268292683,0.02926829268292683,0.05853658536585366,0.07804878048780488,0.14634146341463414,0.04390243902439024
frontalpole-lh,0.0,0.7925531914893617,0.06914893617021277,0.05319148936170213,0.0,0.031914893617021274,0.05319148936170213,0.0
lateralorbitofrontal-lh,0.020477815699658702,0.05802047781569966,0.3822525597269625,0.26621160409556316,0.03754266211604096,0.19795221843003413,0.03754266211604096,0.0
parsopercularis-lh,0.01597444089456869,0.038338658146964855,0.28434504792332266,0.3929712460063898,0.07987220447284345,0.15335463258785942,0.03514376996805112,0.0
parstriangularis-lh,0.06481481481481481,0.0,0.06018518518518518,0.13425925925925927,0.5601851851851852,0.10185185185185185,0.0787037037037037,0.0
rostralanteriorcingulate-lh,0.05555555555555555,0.031746031746031744,0.23015873015873015,0.19047619047619047,0.07142857142857142,0.35714285714285715,0.06349206349206349,0.0
temporalpole-lh,0.14468085106382977,0.03404255319148936,0.05106382978723404,0.04680851063829787,0.06382978723404255,0.07659574468085106,0.4297872340425532,0.15319148936170213
temporalpole-rh,0.05759162303664921,0.0,0.0,0.0,0.0,0.0,0.17801047120418848,0.7643979057591623
