,Fp1,F7,FT10,FC2,F8,Fp2,AF7,AF8
Fp1,0.32592592592592595,0.0,0.0,0.0,0.18518518518518517,0.16296296296296298,0.0,0.32592592592592595
F7,0.04081632653061224,0.2857142857142857,0.0,0.30612244897959184,0.0,0.04081632653061224,0.30612244897959184,0.02040816326530612
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.027777777777777776,0.20833333333333334,0.0,0.3472222222222222,0.0,0.027777777777777776,0.375,0.013888888888888888
F8,0.26666666666666666,0.0,0.0,0.0,0.25555555555555554,0.2,0.0,0.2777777777777778
Fp2,0.26136363636363635,0.0,0.0,0.0,0.23863636363636365,0.23863636363636365,0.0,0.26136363636363635
AF7,0.027777777777777776,0.20833333333333334,0.0,0.3472222222222222,0.0,0.027777777777777776,0.375,0.013888888888888888
AF8,0.3230769230769231,0.0,0.0,0.0,0.19230769230769232,0.16153846153846155,0.0,0.3230769230769231
