,Fp1,TP9,P7,TP10,Fp2,AF7,AF3,F5
Fp1,0.21052631578947367,0.0,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.0
TP9,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.030534351145038167,0.0,0.0,0.3511450381679389,0.2595419847328244,0.3511450381679389,0.007633587786259542,0.0
Fp2,0.038461538461538464,0.0,0.0,0.3269230769230769,0.2980769230769231,0.3269230769230769,0.009615384615384616,0.0
AF7,0.030534351145038167,0.0,0.0,0.3511450381679389,0.2595419847328244,0.3511450381679389,0.007633587786259542,0.0
AF3,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.4260869565217391,0.4
F5,0.0,0.17272727272727273,0.0,0.0,0.0,0.0,0.42727272727272725,0.4
