,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.5263157894736842,0.38596491228070173,0.0,0.0,0.08771929824561403,0.0,0.0,0.0
Oz,0.46938775510204084,0.42857142857142855,0.0,0.0,0.10204081632653061,0.0,0.0,0.0
O2,0.0,0.0,0.25,0.3125,0.0625,0.0,0.3125,0.0625
FT10,0.015625,0.015625,0.0625,0.53125,0.015625,0.0,0.34375,0.015625
Fp2,0.25,0.15,0.1,0.1,0.25,0.0,0.1,0.05
PO4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
P6,0.0,0.0,0.08163265306122448,0.46938775510204084,0.02040816326530612,0.0,0.40816326530612246,0.02040816326530612
FC4,0.0,0.0,0.25,0.25,0.125,0.0,0.25,0.125
