,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.27692307692307694,0.06153846153846154,0.0,0.3076923076923077,0.0,0.0,0.12307692307692308,0.23076923076923078
Oz,0.20833333333333334,0.16666666666666666,0.0,0.20833333333333334,0.0,0.0,0.20833333333333334,0.20833333333333334
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.2247191011235955,0.0449438202247191,0.0,0.47191011235955055,0.0,0.0,0.0898876404494382,0.16853932584269662
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.24324324324324326,0.10810810810810811,0.0,0.24324324324324326,0.0,0.0,0.1891891891891892,0.21621621621621623
FC4,0.2631578947368421,0.07017543859649122,0.0,0.2807017543859649,0.0,0.0,0.14035087719298245,0.24561403508771928
