,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2962962962962963,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.45161290322580644,0.0,0.0,0.0967741935483871,0.45161290322580644
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727,0.36363636363636365
FC4,0.0,0.0,0.0,0.36585365853658536,0.0,0.0,0.07317073170731707,0.5609756097560976
