,TP9,O1,Oz,O2,FT10,Fp2,PO7,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.272,0.0,0.296,0.056,0.0,0.28,0.096
Oz,0.0,0.0,0.9534883720930233,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372
O2,0.0,0.2517985611510791,0.0,0.35251798561151076,0.050359712230215826,0.0,0.2589928057553957,0.08633093525179857
FT10,0.0,0.21212121212121213,0.0,0.21212121212121213,0.18181818181818182,0.0,0.21212121212121213,0.18181818181818182
Fp2,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
PO7,0.0,0.272,0.0,0.296,0.056,0.0,0.28,0.096
AF4,0.0,0.22950819672131148,0.0,0.22950819672131148,0.11475409836065574,0.0,0.22950819672131148,0.19672131147540983
