,TP9,O1,Oz,O2,FT10,Fp2,PO7,AF4
TP9,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0
O1,0.0,0.25,0.0,0.25,0.056451612903225805,0.0,0.25,0.1935483870967742
Oz,0.12,0.0,0.8,0.0,0.0,0.08,0.0,0.0
O2,0.0,0.25,0.0,0.25,0.056451612903225805,0.0,0.25,0.1935483870967742
FT10,0.0,0.20512820512820512,0.0,0.20512820512820512,0.1794871794871795,0.0,0.20512820512820512,0.20512820512820512
Fp2,0.375,0.0,0.375,0.0,0.0,0.25,0.0,0.0
PO7,0.0,0.25,0.0,0.25,0.056451612903225805,0.0,0.25,0.1935483870967742
AF4,0.0,0.2358490566037736,0.0,0.2358490566037736,0.0660377358490566,0.0,0.2358490566037736,0.22641509433962265
