,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.25193798449612403,0.1937984496124031,0.007751937984496124,0.0,0.17054263565891473,0.007751937984496124,0.1511627906976744,0.21705426356589147
Oz,0.22033898305084745,0.2033898305084746,0.00423728813559322,0.0,0.18220338983050846,0.00423728813559322,0.1652542372881356,0.22033898305084745
O2,0.0,0.0,0.35714285714285715,0.2802197802197802,0.0,0.35714285714285715,0.005494505494505495,0.0
FT10,0.0,0.0,0.3310810810810811,0.32432432432432434,0.0,0.3310810810810811,0.013513513513513514,0.0
Fp2,0.20930232558139536,0.19534883720930232,0.009302325581395349,0.0,0.19534883720930232,0.009302325581395349,0.17674418604651163,0.20465116279069767
PO4,0.0,0.0,0.35714285714285715,0.2802197802197802,0.0,0.35714285714285715,0.005494505494505495,0.0
P6,0.20388349514563106,0.20388349514563106,0.0,0.0,0.1941747572815534,0.0,0.1941747572815534,0.20388349514563106
FC4,0.2289156626506024,0.20080321285140562,0.008032128514056224,0.0,0.17670682730923695,0.008032128514056224,0.1566265060240964,0.22088353413654618
