,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.29234012649332397,0.09135628952916373,0.1595221363316936,0.07940969782150387,0.05692199578355587,0.15600843288826424,0.05130007027406887,0.11314125087842586
Oz,0.09102902374670185,0.2948548812664908,0.017810026385224276,0.13720316622691292,0.13324538258575197,0.04353562005277045,0.12730870712401055,0.1550131926121372
O2,0.17748562037797863,0.023007395234182416,0.30238290879211177,0.1322925225965489,0.021364009860312245,0.2629416598192276,0.013968775677896467,0.06655710764174198
FT10,0.06913280776228017,0.12795633717404487,0.09460278956943602,0.33414190418435413,0.07944208611279563,0.10491206791995149,0.07883565797453002,0.11097634930260764
Fp2,0.06671899529042387,0.15934065934065933,0.02433281004709576,0.10518053375196232,0.29513343799058084,0.04395604395604396,0.13422291993720564,0.17111459968602827
PO4,0.15719557195571957,0.047232472324723246,0.23690036900369005,0.13136531365313653,0.03837638376383764,0.2693726937269373,0.03247232472324723,0.08708487084870849
P6,0.07136640557006092,0.1731940818102698,0.014795474325500435,0.11575282854656223,0.14795474325500435,0.04003481288076589,0.25413402959094866,0.18276762402088773
FC4,0.10374462860650706,0.13996316758747698,0.053406998158379376,0.11356660527931246,0.13014119091467158,0.07550644567219153,0.12461632903621854,0.2590546347452425
