,TP9,O1,Oz,O2,FT10,Fp2,PO7,AF4
TP9,0.37971014492753624,0.0,0.09855072463768116,0.08695652173913043,0.2971014492753623,0.07101449275362319,0.0,0.06666666666666667
O1,0.0007961783439490446,0.2571656050955414,0.022292993630573247,0.1679936305732484,0.04777070063694268,0.04219745222929936,0.25557324840764334,0.20621019108280256
Oz,0.09642301710730948,0.04821150855365474,0.4494556765163297,0.0015552099533437014,0.1119751166407465,0.17884914463452567,0.04354587869362364,0.06998444790046657
O2,0.05638766519823789,0.17885462555066078,0.0,0.2669603524229075,0.10308370044052863,0.03612334801762115,0.17885462555066078,0.17973568281938326
FT10,0.20728008088978767,0.05965621840242669,0.07583417593528817,0.11627906976744186,0.34782608695652173,0.047522750252780584,0.06066734074823053,0.08493427704752275
Fp2,0.07040229885057471,0.07614942528735633,0.17385057471264367,0.05603448275862069,0.06465517241379311,0.34195402298850575,0.07327586206896551,0.14367816091954022
PO7,0.0008025682182985554,0.25842696629213485,0.02086677367576244,0.16773675762439808,0.048956661316211875,0.040930979133226325,0.2568218298555377,0.20545746388443017
AF4,0.03636363636363636,0.18327272727272728,0.029818181818181817,0.15418181818181817,0.06327272727272727,0.072,0.18181818181818182,0.2792727272727273
