,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.26666666666666666,0.0,0.3111111111111111,0.0,0.06666666666666667,0.3111111111111111,0.044444444444444446,0.0
Oz,0.0,0.36363636363636365,0.0,0.41818181818181815,0.0,0.0,0.0,0.21818181818181817
O2,0.24074074074074073,0.0,0.3148148148148148,0.0,0.09259259259259259,0.3148148148148148,0.037037037037037035,0.0
FT10,0.0,0.3142857142857143,0.0,0.5142857142857142,0.0,0.0,0.0,0.17142857142857143
Fp2,0.08333333333333333,0.0,0.25,0.0,0.4166666666666667,0.25,0.0,0.0
PO4,0.24074074074074073,0.0,0.3148148148148148,0.0,0.09259259259259259,0.3148148148148148,0.037037037037037035,0.0
P6,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0
FC4,0.0,0.3235294117647059,0.0,0.35294117647058826,0.0,0.0,0.0,0.3235294117647059
