,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2608695652173913,0.057971014492753624,0.036231884057971016,0.13768115942028986,0.18115942028985507,0.18115942028985507,0.14492753623188406,0.0
inferiorparietal-rh,0.15517241379310345,0.13793103448275862,0.08620689655172414,0.15517241379310345,0.15517241379310345,0.15517241379310345,0.15517241379310345,0.0
parsopercularis-lh,0.14634146341463414,0.14634146341463414,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.0
postcentral-rh,0.12949640287769784,0.05755395683453238,0.03597122302158273,0.26618705035971224,0.17985611510791366,0.18705035971223022,0.07913669064748201,0.06474820143884892
rostralmiddlefrontal-lh,0.1437908496732026,0.05228758169934641,0.032679738562091505,0.16339869281045752,0.26143790849673204,0.26143790849673204,0.08496732026143791,0.0
rostralmiddlefrontal-rh,0.14285714285714285,0.05194805194805195,0.032467532467532464,0.16883116883116883,0.2532467532467532,0.2662337662337662,0.08441558441558442,0.0
superiortemporal-lh,0.18584070796460178,0.07079646017699115,0.04424778761061947,0.10619469026548672,0.13274336283185842,0.13274336283185842,0.3274336283185841,0.0
superiortemporal-rh,0.0,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,0.7419354838709677
