,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.20134228187919462,0.11409395973154363,0.11409395973154363,0.11409395973154363,0.11409395973154363,0.11409395973154363,0.11409395973154363,0.11409395973154363
parsopercularis-lh,0.09467455621301775,0.22485207100591717,0.11834319526627218,0.10650887573964497,0.10650887573964497,0.13609467455621302,0.10650887573964497,0.10650887573964497
postcentral-rh,0.09696969696969697,0.12121212121212122,0.1393939393939394,0.13333333333333333,0.12727272727272726,0.1393939393939394,0.11515151515151516,0.12727272727272726
rostralmiddlefrontal-lh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
rostralmiddlefrontal-rh,0.09142857142857143,0.09714285714285714,0.12,0.12571428571428572,0.16,0.12571428571428572,0.16,0.12
superiortemporal-lh,0.08888888888888889,0.11666666666666667,0.12777777777777777,0.11666666666666667,0.12222222222222222,0.17222222222222222,0.1388888888888889,0.11666666666666667
superiortemporal-rh,0.0893854748603352,0.09497206703910614,0.11173184357541899,0.11173184357541899,0.15083798882681565,0.13966480446927373,0.18994413407821228,0.11173184357541899
supramarginal-rh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
