,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13414634146341464,0.10365853658536585,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.12804878048780488,0.10365853658536585,0.13414634146341464
inferiorparietal-rh,0.1111111111111111,0.22839506172839505,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.10493827160493827,0.1111111111111111
parsopercularis-lh,0.13253012048192772,0.10240963855421686,0.13855421686746988,0.13253012048192772,0.13253012048192772,0.12650602409638553,0.10240963855421686,0.13253012048192772
parstriangularis-rh,0.12571428571428572,0.09714285714285714,0.12,0.15428571428571428,0.12571428571428572,0.12,0.13142857142857142,0.12571428571428572
rostralmiddlefrontal-lh,0.13414634146341464,0.10365853658536585,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.12804878048780488,0.10365853658536585,0.13414634146341464
rostralmiddlefrontal-rh,0.13414634146341464,0.10365853658536585,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.12804878048780488,0.10365853658536585,0.13414634146341464
superiortemporal-rh,0.11392405063291139,0.10759493670886076,0.11392405063291139,0.14556962025316456,0.11392405063291139,0.11392405063291139,0.17721518987341772,0.11392405063291139
supramarginal-lh,0.13414634146341464,0.10365853658536585,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.12804878048780488,0.10365853658536585,0.13414634146341464
